OBJECTID;NOM_ARRET;LIGNE;DIRECTION;NUMERIQUE_ARRET;LETTRE_DE_QUAI;SLOID;ORIENTATION_COMPASS;E;N
1461;Dardagny, Malval chapelle;74;74 (74 (La Plaine, gare));MACP01;J;ch:1:sloid:95950:0:337261;59;2488476.12;1118642.24
1462;Dardagny, Route de Malval;74;74 (74 (La Plaine, gare));DADT01;W;ch:1:sloid:8036:0:422653;;2487787.6;1117521.55
1463;Russin, Les Baillets;74;74 (74 (La Plaine, gare));BAIL00;K;ch:1:sloid:93089:0:447261;232;2488753.18;1118322.09
1464;Dardagny, Malval chapelle;74;74 (74 (La Plaine, gare));MACP00;I;ch:1:sloid:95950:0:893545;47;2488473.01;1118644.95
1465;Dardagny, Malval hameau;74;74 (74 (Russin, village));MAHA01;R;ch:1:sloid:92771:0:86986;61;2488150.64;1118755.95
1466;Dardagny, douane;74;74 (74 (Russin, village));DADN00;X;ch:1:sloid:8038:0:353233;315;2488308.05;1117134.06
1467;Dardagny, douane;74;74 (74 (La Plaine, gare));DADN01;Y;ch:1:sloid:8038:0:253276;120;2488379.15;1117089.99
1468;Dardagny, Route de Malval;74;74 (74 (Russin, village));DADT00;V;ch:1:sloid:8036:0:603033;;2487796.88;1117519.43
1469;Dardagny, Essertines;74;74 (74 (Russin, village));ESTR00;O;ch:1:sloid:92766:0:178421;267;2487980.66;1118115.78
1470;Dardagny, Essertines;74;74 (74 (Russin, village));ESTR01;P;ch:1:sloid:92766:0:12631;267;2487970.86;1118121.08
1471;Dardagny, château;74;74 (74 (La Plaine, gare));DARD01;S;ch:1:sloid:87055:0:764735;147;2488544.17;1116864.33
1472;Russin, La Chaumaz;74;74 (74 (La Plaine, gare));CHMA00;M;ch:1:sloid:93088:0:721633;317;2489141.55;1118039.67
1473;Dardagny, Le Roulave;74;74 (74 (La Plaine, gare));ROUL00;T;ch:1:sloid:3419:0:945296;97;2487521.55;1117694.24
1474;La Plaine, école;75,74;75,74 (75 (Dardagny, château/Russin, village),74 (Russin, village));PLEC00;G;ch:1:sloid:92768:0:83821;88;2489173.14;1115061.13
1475;La Plaine, La Donzelle;75,74;75,74 (75 (Dardagny, château/Russin, village),74 (Russin, village));LADO00;K;ch:1:sloid:92767:0:716568;21;2489566.48;1115790.83
1476;La Plaine, Le Moulin;75,74;75,74 (75 (La Plaine, gare),74 (La Plaine, gare));MLIN01;J;ch:1:sloid:92769:0:141972;202;2489472.06;1115436.91
1477;Dardagny, Les Tilleuls;75,74;75,74 (75 (Dardagny, château/Russin, village),74 (Russin, village));TILL00;P;ch:1:sloid:92770:0:25231;309;2488702.98;1116584.19
1478;Russin, village;75,74;75,74 (75 (Dardagny, château/Russin, village),74 (Russin, village));RUSS00;M;ch:1:sloid:87087:0:279998;5;2489991.04;1116237.32
1479;Dardagny, Les Tilleuls;75,74;75,74 (75 (La Plaine, gare),74 (La Plaine, gare));TILL01;Q;ch:1:sloid:92770:0:221297;132;2488746.37;1116538.76
1480;La Plaine, école;75,74;75,74 (75 (La Plaine, gare),74 (La Plaine, gare));PLEC01;H;ch:1:sloid:92768:0:409525;270;2489161.02;1115065.5
1481;La Plaine, La Donzelle;75,74;75,74 (75 (La Plaine, gare),74 (La Plaine, gare));LADO01;L;ch:1:sloid:92767:0:262246;201;2489553.06;1115776.41
1482;Russin, Noirettes;75,74;75,74 (75 (La Plaine, gare),74 (Russin, village));RUNO01;A;ch:1:sloid:93090:0:733885;334;2490220.58;1116750.47
1483;Dardagny, château;75,74;75,74 (75 (La Plaine, gare),74 (Russin, village));DARD00;R;ch:1:sloid:87055:0:666267;23;2488562.13;1116945.3
1484;La Plaine, Le Moulin;75,74;75,74 (75 (Dardagny, château/Russin, village),74 (Russin, village));MLIN00;I;ch:1:sloid:92769:0:569343;25;2489489.57;1115457.2
1485;Russin, village;75,74;75,74 (75 (La Plaine, gare),74 (Russin, village));RUSS01;N;ch:1:sloid:87087:0:782489;188;2489984.14;1116221.64
1486;Avully, Printanière;78;78 (78 (Chancy, douane));PRTN01;O;ch:1:sloid:92629:0:293520;167;2489327.52;1114562.73
1487;Avully, Touvière;78;78 (78 (Chancy, douane));TOUV01;D;ch:1:sloid:92631:0:487347;125;2488736.93;1114760.36
1488;Avully, Touvière;78;78 (78 (La Plaine, gare));TOUV00;C;ch:1:sloid:92631:0:102121;285;2488749.99;1114764.61
1489;Avully, Printanière;78;78 (78 (La Plaine, gare));PRTN00;P;ch:1:sloid:92629:0:922513;344;2489332.11;1114577.46
1490;Perly, douane;80;80 (80 (Saint-Julien, gare));PEDO00;O;ch:1:sloid:93046:0:553556;219;2495879.44;1112101.06
1491;Saint-Julien, douane;80;80 (80 (Saint-Julien, gare));SJDO00;Q;;0;2495713;1111909
1492;Genève, Queue-d'Arve;80;80 (80 (Saint-Julien, gare));QARV03;Y;ch:1:sloid:92891:0:255797;180;2498821.76;1116894.08
1493;Perly, douane;80;80 (80 (Genève, Bel-Air));PEDO01;P;ch:1:sloid:93046:0:393918;40;2495896.52;1112107.09
1494;Saint-Julien, Hutins;80;80 (80 (Saint-Julien, gare));SJHU00;S;;230;2495492;1111669
1495;Saint-Julien, gare;80;80 (80 (Saint-Julien, gare));SJSN04;K;ch:1:sloid:1401852:0:232037;75;2495509.36;1111000.39
1496;Perly, En Louche;80;80 (80 (Genève, Bel-Air));LOCH00;A;ch:1:sloid:93047:0:423834;40;2496399.91;1112683.08
1497;Perly, En Louche;80;80 (80 (Saint-Julien, gare));LOCH02;C;ch:1:sloid:93047:0:748874;219;2496342.63;1112635.28
1498;Perly, Ravières;80;80 (80 (Saint-Julien, gare));RAVI00;G;ch:1:sloid:95034:0:68142;219;2496125.75;1112382.72
1499;Saint-Julien, douane;80;80 (80 (Genève, Bel-Air));SJDO01;R;;0;2495738;1111921
1500;Genève, Bel-Air;80;80 (80 (Saint-Julien, gare));BAIR07;G;ch:1:sloid:87387:0:491369;165;2499962.07;1117702.89
1501;Perly, Ravières;80;80 (80 (Genève, Bel-Air));RAVI01;H;ch:1:sloid:95034:0:802959;39;2496156.18;1112404.95
1502;Plan-les-Ouates, Arare;80;80 (80 (Genève, Bel-Air));ARAR01;T;ch:1:sloid:93050:0:83827;60;2497497.24;1113529.19
1503;Saint-Julien, Hutins;80;80 (80 (Genève, Bel-Air));SJHU01;T;;0;2495524;1111680
1504;Genève, Queue-d'Arve;80;80 (80 (Genève, Bel-Air));QARV02;X;ch:1:sloid:92891:0:797034;0;2498846.22;1116937.02
1505;Plan-les-Ouates, Arare;80,48;80,48 (80 (Saint-Julien, gare),48 (Confignon, croisée));ARAR00;S;ch:1:sloid:93050:0:3874;240;2497472.83;1113526.89
1506;Plan-les-Ouates, Galaise;80,C9,48;80,C9,48 (80 (Genève, Bel-Air),C9 (Grand-Lancy, Curé-Baud),48 (Plan-les-Ouates, ZIPLO));GLAI01;Y;ch:1:sloid:93059:0:129129;71;2497111.61;1113333.21
1507;Plan-les-Ouates, Au Contour;80,C9,48;80,C9,48 (80 (Genève, Bel-Air),C9 (Grand-Lancy, Curé-Baud),48 (Plan-les-Ouates, ZIPLO));COTR00;E;ch:1:sloid:93051:0:919253;46;2496786.69;1113197.62
1508;Plan-les-Ouates, Au Contour;80,C9,48;80,C9,48 (80 (Saint-Julien, gare),C9 (Bernex, Lully croisée),48 (Confignon, croisée));COTR01;F;ch:1:sloid:93051:0:610426;227;2496765.96;1113204.17
1509;Plan-les-Ouates, Galaise;80,C9,48;80,C9,48 (80 (Saint-Julien, gare),C9 (Bernex, Lully croisée),48 (Confignon, croisée));GLAI00;X;ch:1:sloid:93059:0:916574;253;2497073.47;1113338.64
1510;Landecy, La Mûre;82;82 (82 (Collonges-sous-Salève, marché));LADM00;A;ch:1:sloid:95013:0:858232;223;2499119.64;1110947.52
1511;Landecy, La Mûre;82;82 (82 (Plan-les-Ouates, ZIPLO));LADM01;B;ch:1:sloid:95013:0:156250;39;2499117.55;1110933.77
1512;Plan-les-Ouates, Manufactures;82;82 (82 (Collonges-sous-Salève, marché));MANU02;W;ch:1:sloid:95036:0:287114;45;2496972.66;1113492.87
1513;Plan-les-Ouates, Laiteries;82;82 (82 (Plan-les-Ouates, ZIPLO));LAIT00;G;ch:1:sloid:11188:0:535246;215;2497092.55;1113845.77
1514;Grand-Lancy, La Chapelle;82;82 (82 (Collonges-sous-Salève, marché));CPEL01;W;ch:1:sloid:93060:0:305373;139;2499359.3;1114116.58
1515;Plan-les-Ouates, Moulins-Drize;82;82 (82 (Collonges-sous-Salève, marché));MDRZ02;I;ch:1:sloid:93062:0:995469;133;2499701.59;1113704.63
1516;Grand-Lancy, La Chapelle;82;82 (82 (Plan-les-Ouates, ZIPLO));CPEL00;V;ch:1:sloid:93060:0:793668;320;2499351.5;1114135.73
1517;Plan-les-Ouates, Moulins-Drize;82;82 (82 (Plan-les-Ouates, ZIPLO));MDRZ04;J;ch:1:sloid:93062:0:964316;312;2499676.85;1113736.68
1518;Archamps, Pont de Combe;82;82 (82 (Collonges-sous-Salève, marché));APCB02;A;ch:1:sloid:1401637:0:919356;239;2498799.53;1110604.93
1519;Croix-de-Rozon, place;82,44;82,44 (82 (Collonges-sous-Salève, marché),44 (Croix-de-Rozon, douane));CZPL00;E;ch:1:sloid:92640:0:65650;188;2499384.24;1111271.42
1520;Croix-de-Rozon, place;82,44;82,44 (82 (Plan-les-Ouates, ZIPLO),44 (Carouge GE, Tours));CZPL01;F;ch:1:sloid:92640:0:914633;5;2499393.93;1111296.21
1521;Croix-de-Rozon, Evordes;82,44;82,44 (82 (Collonges-sous-Salève, marché),44 (Croix-de-Rozon, douane));EVOR00;C;ch:1:sloid:92641:0:999826;187;2499522.74;1111794.33
1522;Plan-les-Ouates, Champ-Carré;82,44;82,44 (82 (Collonges-sous-Salève, marché),44 (Croix-de-Rozon, douane));CCAR00;U;ch:1:sloid:95035:0:15823;192;2499670.7;1113465.99
1523;Croix-de-Rozon, Route d'Annecy;82,44;82,44 (82 (Plan-les-Ouates, ZIPLO),44 (Carouge GE, Tours));RANN01;B;ch:1:sloid:92643:0:973919;354;2499613.73;1112242.3
1524;Croix-de-Rozon, douane;82,44;82,44 (82 (Collonges-sous-Salève, marché),44 (Croix-de-Rozon, douane));CZDN01;J;ch:1:sloid:87070:0:412041;140;2499466.83;1111112.47
1525;Croix-de-Rozon, Route d'Annecy;82,44;82,44 (82 (Collonges-sous-Salève, marché),44 (Croix-de-Rozon, douane));RANN00;A;ch:1:sloid:92643:0:403911;175;2499608.06;1112223.7
1526;Plan-les-Ouates, Roday;82,44;82,44 (82 (Plan-les-Ouates, ZIPLO),44 (Carouge GE, Tours));RDAY01;N;ch:1:sloid:93055:0:176137;7;2499626.25;1113260.16
1527;Plan-les-Ouates, Roday;82,44;82,44 (82 (Collonges-sous-Salève, marché),44 (Croix-de-Rozon, douane));RDAY00;M;ch:1:sloid:93055:0:17364;187;2499604.99;1113174.31
1528;Plan-les-Ouates, Champ-Carré;82,44;82,44 (82 (Plan-les-Ouates, ZIPLO),44 (Carouge GE, Tours));CCAR01;V;ch:1:sloid:95035:0:709152;11;2499668.93;1113428.51
1529;Croix-de-Rozon, Evordes;82,44;82,44 (82 (Plan-les-Ouates, ZIPLO),44 (Carouge GE, Tours));EVOR01;D;ch:1:sloid:92641:0:120620;19;2499577.25;1111937.12
1530;Croix-de-Rozon, douane;82,44,M,M;82,44,M,M (82 (Collonges-sous-Salève, marché),44 (Carouge GE, Tours),M (Collonges-Salève, Bourg Haut),M (Collonges-Salève, Bourg Haut));CZDN00;I;ch:1:sloid:87070:0:834204;293;2499462.36;1111148.7
1531;Plan-les-Ouates, ZIPLO;82,48;82,48 (82 (Collonges-sous-Salève, marché),48 (Plan-les-Ouates, ZIPLO));ZIPL03;D;ch:1:sloid:93073:0:704456;225;2496746.86;1113603.61
1532;Plan-les-Ouates, ZIPLO;82,48;82,48 (82 (Collonges-sous-Salève, marché),48 (Confignon, croisée));ZIPL02;C;ch:1:sloid:93073:0:560127;232;2496794.66;1113445.38
1533;Plan-les-Ouates, Champ-Filles;82,48;82,48 (82 (Collonges-sous-Salève, marché),48 (Plan-les-Ouates, ZIPLO));CFIL01;J;ch:1:sloid:93056:0:186506;54;2497385.12;1113769.61
1534;Plan-les-Ouates, Pré-Fleuri;82,48,48;82,48,48 (82 (Collonges-sous-Salève, marché),48 (Plan-les-Ouates, ZIPLO),48 (Plan-les-Ouates, ZIPLO));PFLE01;N;ch:1:sloid:93065:0:219880;54;2497168.72;1113626.06
1535;Plan-les-Ouates, mairie;82,80;82,80 (82 (Collonges-sous-Salève, marché),80 (Genève, Bel-Air));PLOU01;D;ch:1:sloid:87083:0:944691;54;2498016.37;1113865.95
1536;Plan-les-Ouates, Vélodrome;82,80;82,80 (82 (Collonges-sous-Salève, marché),80 (Genève, Bel-Air));VELO01;H;ch:1:sloid:93071:0:829745;53;2497839.63;1113745.56
1537;Plan-les-Ouates, mairie;82,80;82,80 (82 (Plan-les-Ouates, ZIPLO),80 (Saint-Julien, gare));PLOU00;C;ch:1:sloid:87083:0:532746;234;2498019.77;1113878.19
1538;Plan-les-Ouates, Aviateurs;82,80;82,80 (82 (Plan-les-Ouates, ZIPLO),80 (Saint-Julien, gare));AVIA00;S;ch:1:sloid:93064:0:243882;233;2498151.36;1113970.21
1539;Plan-les-Ouates, Aviateurs;82,80;82,80 (82 (Collonges-sous-Salève, marché),80 (Genève, Bel-Air));AVIA01;R;ch:1:sloid:93064:0:22519;54;2498194.29;1113985.5
1540;Plan-les-Ouates, Vélodrome;82,80;82,80 (82 (Plan-les-Ouates, ZIPLO),80 (Saint-Julien, gare));VELO00;G;ch:1:sloid:93071:0:802787;234;2497826.3;1113748.49
1541;Plan-les-Ouates, Comm.-Réunies;82,80,46;82,80,46 (82 (Plan-les-Ouates, ZIPLO),80 (Saint-Julien, gare),46 (Bardonnex, village));CMRE01;U;ch:1:sloid:93057:0:194105;234;2498398.06;1114138.28
1542;Plan-les-Ouates, Comm.-Réunies;82,80,46;82,80,46 (82 (Collonges-sous-Salève, marché),80 (Genève, Bel-Air),46 (Grand-Lancy, Stade de Genève));CMRE00;T;ch:1:sloid:93057:0:613756;53;2498450.43;1114160.39
1543;Collonges-Salève, marché;82,M;82,M (82 (Plan-les-Ouates, ZIPLO),M (Beaumont le Châble));COMA00;O;;255;2499501.01;1110876.04
1544;Collonges-Salève, marché;82,M;82,M (82 (Collonges-sous-Salève, marché),M (Collonges-Salève, Bourg Haut));COMA01;P;;71;2499570.65;1110884.71
1545;Soral, Bois-de-By;83;83 (83 (Satigny, Nant-d'Avril));SOBB01;L;ch:1:sloid:11716:0:229;315;2491964.46;1110811.64
1546;Satigny, Nant-d'Avril;83;83 (83 (Satigny, Nant-d'Avril));NADA02;R;ch:1:sloid:4812:0:387;45;2493368.42;1120277.04
1547;Viry, église;83;83 (83 (Satigny, Nant-d'Avril));VIEG00;A;;343;2491679.82;1108447.98
1548;Soral, douane;83;83 (83 (Viry, église));SODO01;E;ch:1:sloid:10608:0:65850;315;2491617.52;1110481.62
1549;Soral, douane;83;83 (83 (Satigny, Nant-d'Avril));SODO00;D;ch:1:sloid:10608:0:173134;315;2491637.4;1110484.1
1550;Soral, village;83;83 (83 (Satigny, Nant-d'Avril));SRVI01;U;ch:1:sloid:95044:0:453983;46;2492205.09;1111265.52
1551;Aire-la-Ville, Pont-de-Peney;83;83 (83 (Viry, église));AVPP02;S;ch:1:sloid:92619:0:292;135;2492384.82;1116703.17
1552;ZIMEYSA, gare;83;83 (83 (Viry, église));ZIMG03;C;ch:1:sloid:93011:0:313296;91;2494042.43;1119831.7
1553;Meyrin, gare;83;83 (83 (Viry, église));PRGM07;H;ch:1:sloid:95029:0:985936;90;2494762.85;1119816.31
1554;Satigny, Nant-d'Avril;83,57;83,57 (83 (Viry, église),57 (ZIMEYSA, gare));NADA01;N;ch:1:sloid:4812:0:590196;230;2493385.9;1120301.82
1555;Satigny, Pré-de-la-Fontaine;83,57;83,57 (83 (Satigny, Nant-d'Avril),57 (Genève-Aéroport, Terminal));PFON01;J;ch:1:sloid:93099:0:392023;291;2493273.3;1120146.77
1556;Satigny, Bergère;83,57;83,57 (83 (Satigny, Nant-d'Avril),57 (Genève-Aéroport, Terminal));BRGE00;K;ch:1:sloid:4813:0:255177;291;2493426.11;1120083.38
1557;Satigny, Bergère;83,57;83,57 (83 (Viry, église),57 (ZIMEYSA, gare));BRGE01;L;ch:1:sloid:4813:0:51130;111;2493450.55;1120064.39
1558;Satigny, Les Maladières;83,57;83,57 (83 (Viry, église),57 (ZIMEYSA, gare));LMLD00;G;ch:1:sloid:93096:0:207839;109;2493573.62;1120013.22
1559;ZIMEYSA, gare;83,57;83,57 (83 (Satigny, Nant-d'Avril),57 (Genève-Aéroport, Terminal));ZIMG02;B;ch:1:sloid:93011:0:576233;267;2494024.64;1119840.01
1560;Satigny, Pré-de-la-Fontaine;83,57;83,57 (83 (Viry, église),57 (ZIMEYSA, gare));PFON00;I;ch:1:sloid:93099:0:781959;111;2493272.67;1120138.19
1561;Satigny, Les Maladières;83,57;83,57 (83 (Satigny, Nant-d'Avril),57 (Genève-Aéroport, Terminal));LMLD01;H;ch:1:sloid:93096:0:115416;292;2493558.64;1120028.72
1562;Bernex, Malpertuis;83,70;83,70 (83 (Satigny, Nant-d'Avril),70 (Satigny, gare));MLPT00;Y;ch:1:sloid:92659:0:293614;296;2493873.11;1115466.18
1563;Bernex, Malpertuis;83,70;83,70 (83 (Viry, église),70 (Confignon, croisée));MLPT01;Z;ch:1:sloid:92659:0:548555;116;2493914.63;1115434.95
1564;Vernier, Canada;83,73;83,73 (83 (Viry, église),73 (Satigny, gare));CNDA01;U;ch:1:sloid:93149:0:706622;234;2494373.25;1118394.97
1565;Satigny, Bois-de-Bay;83,73;83,73 (83 (Viry, église),73 (Satigny, gare));BBAY01;J;ch:1:sloid:93091:0:314134;302;2492726.5;1117215.66
1566;Satigny, Rue Carrée;83,73;83,73 (83 (Satigny, Nant-d'Avril),73 (ZIMEYSA, gare));CARR00;M;ch:1:sloid:93100:0:990548;52;2493776.53;1117288.84
1567;Satigny, Terre Mousson;83,73;83,73 (83 (Satigny, Nant-d'Avril),73 (ZIMEYSA, gare));TMOU00;O;ch:1:sloid:93105:0:717920;80;2493315.14;1117147.85
1568;Vernier, Canada;83,73;83,73 (83 (Satigny, Nant-d'Avril),73 (ZIMEYSA, gare));CNDA00;V;ch:1:sloid:93149:0:69034;56;2494405.29;1118407.38
1759;Genève, Tourelle;C7,22,03;C7,22,03 (C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),03 (Grand-Saconnex, Gardiol));TOUR01;B;ch:1:sloid:92911:0:959536;316;2498802.82;1120054.3
1760;Genève, Maison des Parlements;C7,22,03;C7,22,03 (C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),03 (Genève, Crêts-de-Champel));MPAR00;E;ch:1:sloid:92852:0:601101;126;2498563.74;1120221.76
1761;Genève, Tourelle;C7,22,03;C7,22,03 (C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),03 (Genève, Crêts-de-Champel));TOUR00;A;ch:1:sloid:92911:0:685617;137;2498814;1120032.35
1762;Genève, Moillebeau;C7,22,03,51;C7,22,03,51 (C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),03 (Grand-Saconnex, Gardiol),51 (Genève, Nations));MLBA01;Z;ch:1:sloid:92861:0:808978;30;2499005.62;1119636.04
1763;Grand-Saconnex, Morillons;C7,22,05,08;C7,22,05,08 (C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),05 (Genève-Aéroport, Terminal),08 (Grand-Saconnex, Palexpo));GSMO00;S;ch:1:sloid:11665:0:167;225;2499099.3;1120729.4
1764;Grand-Saconnex, Morillons;C7,22,05,08;C7,22,05,08 (C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),05 (Thônex, Vallard),08 (Veyrier, douane));GSMO01;T;ch:1:sloid:11665:0:168;45;2499156.6;1120771.6
1765;Petit-Lancy, Bossons;C7,22,23;C7,22,23 (C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),23 (Grand-Saconnex, Aéroport-P47));BSSN01;H;ch:1:sloid:92975:0:695665;350;2497608.74;1116349.12
1766;Petit-Lancy, Pré-Monnard;C7,22,23;C7,22,23 (C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),23 (Grand-Saconnex, Aéroport-P47));PRMO01;P;ch:1:sloid:92993:0:51352;320;2497910.38;1115883.65
1767;Petit-Lancy, Les Esserts;C7,22,23;C7,22,23 (C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),23 (Grand-Saconnex, Aéroport-P47));ESRT04;F;ch:1:sloid:87418:0:37630;331;2497781.99;1116064.85
1768;Vernier, Avenue de l'Ain;C7,22,23;C7,22,23 (C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),23 (Grand-Saconnex, Aéroport-P47));AAIN01;D;ch:1:sloid:93138:0:552298;352;2497463.57;1118066.95
1769;Vernier, Avenue de l'Ain;C7,22,23;C7,22,23 (C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),23 (Carouge GE, Tours));AAIN00;C;ch:1:sloid:93138:0:883641;174;2497448.56;1118033.58
1770;Petit-Lancy, Pré-Monnard;C7,22,23;C7,22,23 (C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),23 (Carouge GE, Tours));PRMO00;O;ch:1:sloid:92993:0:150302;140;2497926.99;1115833.68
1771;Genève, Trembley;C7,22,51;C7,22,51 (C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),51 (Vernier, CO Renard));TRMB02;L;ch:1:sloid:92913:0:732091;317;2498692.91;1119397.24
1772;Vernier, Bouchet;C7,22,51;C7,22,51 (C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),51 (Vernier, CO Renard));BOHT04;E;ch:1:sloid:92791:0:216984;203;2498127.89;1119128.27
1773;Genève, Trembley;C7,22,51;C7,22,51 (C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),51 (Genève, Nations));TRMB03;I;ch:1:sloid:92913:0:646065;;2498684.36;1119390.77
1774;Grand-Saconnex, Le Pommier;C7,22,59;C7,22,59 (C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),59 (Genève-Aéroport, Terminal));POMI02;F;ch:1:sloid:92945:0:53170;240;2498801.65;1120774.14
1775;Genève, Mervelet;C7,53,22,51;C7,53,22,51 (C7 (Plan-les-Ouates, Le Rolliet),53 (Vernier, Parfumerie),22 (Carouge GE, Rondeau),51 (Vernier, CO Renard));MERV00;R;ch:1:sloid:92855:0:416571;227;2498462.59;1119523.77
1776;Genève, Collège Rousseau;C7,53,22,51;C7,53,22,51 (C7 (Plan-les-Ouates, Le Rolliet),53 (Vernier, Parfumerie),22 (Carouge GE, Rondeau),51 (Vernier, CO Renard));ROUS00;G;ch:1:sloid:92809:0:357108;217;2498313.54;1119361.25
1777;Plan-les-Ouates, Le Rolliet;C7,C7,C9,C9;C7,C7,C9,C9 (C7 (Plan-les-Ouates, Le Rolliet),C7 (Plan-les-Ouates, Le Rolliet),C9 (Bernex, Lully croisée),C9 (Bernex, Lully croisée));LERO02;T;ch:1:sloid:92984:0:51935;225;2497215.42;1114174.64
1778;Plan-les-Ouates, Le Rolliet;C7,C9;C7,C9 (C7 (Vernier, Lignon Tours/Genève, Nations),C9 (Grand-Lancy, Curé-Baud));LERO03;U;ch:1:sloid:92984:0:368044;45;2497399.05;1114262.49
1779;Grand-Lancy, Curé-Baud;C7,C9;C7,C9 (C7 (Plan-les-Ouates, Le Rolliet),C9 (Bernex, Lully croisée));BAUD04;P;ch:1:sloid:92982:0:844178;200;2497855.97;1114586.39
1780;Vernier, CO Renard;C8;C8 (C8 (Vernier, Bois-Chébé));CREN01;M;ch:1:sloid:93147:0:315071;1;2496174.95;1117045.39
1781;Grand-Lancy, Curé-Baud;C9;C9 (C9 (Grand-Lancy, Curé-Baud));BAUD03;O;ch:1:sloid:92982:0:426150;20;2497878.5;1114600.23
1782;Perly, En Louche;C9,48;C9,48 (C9 (Grand-Lancy, Curé-Baud),48 (Plan-les-Ouates, ZIPLO));LOCH03;D;ch:1:sloid:93047:0:406260;60;2496419.85;1112751.5
1783;Certoux, village;C9,48;C9,48 (C9 (Grand-Lancy, Curé-Baud),48 (Plan-les-Ouates, ZIPLO));CETX01;N;ch:1:sloid:93045:0:521626;223;2495167.57;1112516.26
1784;Perly, mairie;C9,48;C9,48 (C9 (Bernex, Lully croisée),48 (Confignon, croisée));PEMA00;I;ch:1:sloid:93048:0:443216;250;2495811.95;1112448.88
1785;Certoux, Foulon;C9,48;C9,48 (C9 (Grand-Lancy, Curé-Baud),48 (Plan-les-Ouates, ZIPLO));FOLN00;K;ch:1:sloid:93044:0:840367;61;2495374.73;1112466.95
1786;Perly, mairie;C9,48;C9,48 (C9 (Grand-Lancy, Curé-Baud),48 (Plan-les-Ouates, ZIPLO));PEMA02;J;ch:1:sloid:93048:0:507951;70;2495829.67;1112447.14
1815;Collonge-Bellerive, Collonge;E,38,E_pl;E,38,E_pl (E (Genève, Rive),38 (Chêne-Bourg, Place Favre),E_pl (Genève, gare Cornavin));CLGE01;O;ch:1:sloid:87045:0:386726;223;2504851.18;1123253.48
1816;Corsier GE, port;E,E_pl;E,E_pl (E (Genève, Rive),E_pl (Genève, gare Cornavin));CIPO01;D;ch:1:sloid:92760:0:193160;202;2505586.93;1124351.43
1817;Anières, Marguerite;E,E_pl;E,E_pl (E (Hermance, village),E_pl (Hermance, village));MARG00;M;ch:1:sloid:92626:0:327642;12;2506114.39;1125339.21
1818;Anières, village;E,E_pl;E,E_pl (E (Hermance, village),E_pl (Hermance, village));ANRS00;Q;ch:1:sloid:87029:0:27330;33;2506320.9;1125779.58
1819;Anières, Courbes;E,E_pl;E,E_pl (E (Genève, Rive),E_pl (Genève, gare Cornavin));CRBS01;X;ch:1:sloid:92623:0:269926;209;2506607.76;1126180.06
1820;Anières, Courbes;E,E_pl;E,E_pl (E (Hermance, village),E_pl (Hermance, village));CRBS00;W;ch:1:sloid:92623:0:538191;29;2506629.08;1126205.14
1821;Anières, Nant-d'Aisy;E,E_pl;E,E_pl (E (Hermance, village),E_pl (Hermance, village));NAIS00;K;ch:1:sloid:92764:0:512117;29;2505993.62;1125109.86
1822;Hermance, village;E,E_pl;E,E_pl (E (Genève, Rive),E_pl (Genève, gare Cornavin));HERM00;P;ch:1:sloid:87067:0:106033;14;2507966.54;1128433.15
1823;Collonge-Bellerive, La Gabiule;E,E_pl;E,E_pl (E (Genève, Rive),E_pl (Genève, gare Cornavin));GAIU01;I;ch:1:sloid:92726:0:716778;192;2505450.18;1123903.22
1824;Corsier GE, Prés-Palais;E,E_pl;E,E_pl (E (Hermance, village),E_pl (Hermance, village));PPAL00;E;ch:1:sloid:92765:0:111344;28;2505803.79;1124675.2
1825;Corsier GE, Prés-Palais;E,E_pl;E,E_pl (E (Genève, Rive),E_pl (Genève, gare Cornavin));PPAL01;F;ch:1:sloid:92765:0:935128;208;2505765.81;1124620.75
1826;Anières, Chavannes;E,E_pl;E,E_pl (E (Hermance, village),E_pl (Hermance, village));ANCH00;M;ch:1:sloid:92621:0:405596;28;2506789.96;1126458.88
